Bedrooms,Bathrooms,Price,Year_built,Address,City,State
3,2,199900,1960,705  N GRAYCROFT AVE, MADISON, TN
3,2,162500,1958,204  WALKER TER, MADISON, TN
4,4,122000,1984,403  WILLIAMS AVE, MADISON, TN
3,2,103500,2004,1113  CIRCLE DR, MADISON, TN
3,1,126000,1945,210  GARNER AVE, MADISON, TN
3,1,40000,1967,516  ROOSEVELT AVE, MADISON, TN
3,2,151000,2015,213 B  LOVELL ST, MADISON, TN
2,1,151000,1950,213  LOVELL ST, MADISON, TN
3,1.5,110000,1954,206  MYATT DR, MADISON, TN
2,1,45000,1938,215  HARRIS ST, MADISON, TN
3,2,125000,1968,300  FARRIS AVE, MADISON, TN
3,1,55000,1945,204  LARKIN SPRINGS RD, MADISON, TN
2,1.5,184900,1956,805  BARBARA DR, MADISON, TN
2,1,80000,1961,744  IDLEWILD DR, MADISON, TN
2,1,112500,1948,629  NEELYS BEND RD, MADISON, TN
3,2,130000,1955,313  RANDY RD, MADISON, TN
3,1.5,86000,1986,501  KINSEY BLVD, MADISON, TN
2,1,114900,1935,842  WALNUT ST, MADISON, TN
4,2,87500,1945,882  IDLEWILD DR, MADISON, TN
2,1,139900,1952,732  FLORENCE CIR, MADISON, TN
4,2,92500,1984,1176  SIOUX TER, MADISON, TN
4,1.5,118000,1940,407  GRAPEVINE AVE, MADISON, TN
3,2,140000,1965,772  HOWSE AVE, MADISON, TN
4,3,269900,1956,1049  JASPERSON DR, MADISON, TN
3,3,149900,1971,1322  SIOUX TER, MADISON, TN
4,3,289000,1971,633  HIDDEN ACRES DR, MADISON, TN
3,2.5,38000,2015,604  HIDDEN ACRES DR, MADISON, TN
4,3,274000,1979,1547  HUDSON RD, MADISON, TN
3,1,145000,1959,812  E CAMPBELL RD, MADISON, TN
3,1.5,145000,1958,1021  N GRAYCROFT AVE, MADISON, TN
4,2,154000,1979,248  SLAYTON DR, MADISON, TN
3,2,183505,2006,104  E MARTHONA RD, MADISON, TN
3,1.5,100000,1969,738  MAY DR, MADISON, TN
3,1.5,113900,1964,562  ANDERSON LN, MADISON, TN
3,1,109900,1972,202  BECKLEA DR, MADISON, TN
2,1,83000,1953,902  GIBSON DR, MADISON, TN
3,1,123000,1945,845  ARGLE AVE, MADISON, TN
3,2,148000,1947,121  DUE WEST AVE, MADISON, TN
3,2,100000,1975,1133  NEELYS BEND RD, MADISON, TN
3,1,99900,1950,539  NEELYS BEND RD, MADISON, TN
2,1,76000,1948,649  CARMEL AVE, MADISON, TN
3,2,136000,1948,704  CARMEL AVE, MADISON, TN
6,4,135000,1974,505  CANTON PASS, MADISON, TN
3,2,102900,1988,1402  MOHAWK TRL, MADISON, TN
3,4,295000,1976,1610  PAWNEE TRL, MADISON, TN
4,2,119900,2014,1442  MOHAWK TRL, MADISON, TN
4,2,164000,2014,107  RHINE DR, MADISON, TN
2,1,119000,1960,721  HAMBLEN DR, MADISON, TN
3,1.5,160000,1966,813  E CAMPBELL RD, MADISON, TN
2,2,83500,1983,1112  NELSON DR, MADISON, TN
3,2,200000,2004,631  OLD HICKORY BLVD, MADISON, TN
3,2,139500,1957,409  LINDA LN, MADISON, TN
2,1,130000,1956,1118  LAWRENCE AVE, MADISON, TN
2,1,130000,1920,1120  LAWRENCE AVE, MADISON, TN
2,2,13644,1940,318  MAY DR, MADISON, TN
4,2,118500,1967,512  FEDDERS DR, MADISON, TN
5,2,107500,1971,561  SINGER DR, MADISON, TN
4,4,95000,1977,619  DELAWARE AVE, MADISON, TN
2,1.5,84000,1986,210  SCALF DR, MADISON, TN
2,1,114000,1926,338  MAPLE ST, MADISON, TN
2,1,97500,1950,324  HICKORY ST, MADISON, TN
2,1,85000,1948,237  HICKORY ST, MADISON, TN
2,1,95500,1931,303  FOREST PARK RD, MADISON, TN
3,2,119900,1958,400  FARRIS AVE, MADISON, TN
3,1,75000,1954,1304  BRIARVILLE RD, MADISON, TN
3,2,215000,1951,912  GIBSON DR, MADISON, TN
3,2.5,188000,1951,403  BARBARA DR, MADISON, TN
3,2,112000,1940,119  DUE WEST AVE, MADISON, TN
4,4,137000,1985,700  OAKDELL AVE, MADISON, TN
2,1,70000,1969,767  MADISON BLVD, MADISON, TN
4,2,130000,2014,804  IDLEWILD DR, MADISON, TN
4,2,72500,1945,435  KINSEY BLVD, MADISON, TN
3,2,171000,2014,1104  CHEYENNE BLVD, MADISON, TN
3,1.5,135000,1958,720  TAHLENA AVE, MADISON, TN
3,2,129000,1976,1297  CHEYENNE BLVD, MADISON, TN
4,3,178000,1965,637  NAWAKWA TRL, MADISON, TN
3,1.5,125000,1975,1233  N GRAYCROFT AVE, MADISON, TN
2,2,121708,1950,1400  FLORENCE AVE, MADISON, TN
2,1,164900,1958,918  WOODS LAKE DR, MADISON, TN
2,1,164900,1958,918  WOODS LAKE DR, MADISON, TN
3,2,185000,1964,108  GRAYCROFT CT, MADISON, TN
3,1.5,100000,1992,1640  LIBERTY HILL DR, MADISON, TN
4,2,145000,1955,301  E MARTHONA RD, MADISON, TN
4,1,120000,1963,707  DELAWARE AVE, MADISON, TN
3,2,115900,2006,826  BROOKS AVE, MADISON, TN
4,2,39000,1940,308  SCALF DR, MADISON, TN
3,1,64355,1980,304  MYATT DR, MADISON, TN
3,2,55000,2015,213 B  LOVELL ST, MADISON, TN
2,1,55000,1950,213  LOVELL ST, MADISON, TN
4,2,149000,1963,622  BIXLER AVE, MADISON, TN
2,1,72000,1950,207 A  NIX DR, MADISON, TN
2,1,53000,1940,221  MAPLE ST, MADISON, TN
4,2,75000,1986,221  HARRIS ST, MADISON, TN
2,1,91300,1947,337  HICKORY ST, MADISON, TN
3,2,103500,1979,240  WARRIOR RD, MADISON, TN
3,2,28000,1994,1229  BUBBLING WELL RD, MADISON, TN
4,5,128900,2016,102  LAKEWOOD DR, MADISON, TN
3,3,218000,1959,500  VANTREASE RD, MADISON, TN
4,2,84000,1968,230  HARRIS ST, MADISON, TN
2,1,55000,1955,718  CARMEL AVE, MADISON, TN
4,2,132000,1984,712  BLACKSTONE AVE, MADISON, TN
4,2,132000,1984,720  BLACKSTONE AVE, MADISON, TN
4,2,30000,1930,612  CENTER ST, MADISON, TN
3,2,280000,1972,816  BERWICK TRL, MADISON, TN
5,2.5,198500,1935,421  DUE WEST AVE, MADISON, TN
3,3,179900,1988,1416  JOE PYRON DR, MADISON, TN
3,2,110000,1999,1517  MOHAWK TRL, MADISON, TN
3,1,91000,1961,206  ALTA LOMA RD, MADISON, TN
3,3,169900,1999,617  MONTICELLO CT, MADISON, TN
3,2,139900,1997,1333  APPLE VALLEY RD, MADISON, TN
3,1,112500,1950,510  CHARLES DR, MADISON, TN
4,1,55000,1948,259  DULING AVE, MADISON, TN
2,1.5,165000,1935,400  MAPLE ST, MADISON, TN
3,1,66000,1953,1218  ARGLE AVE, MADISON, TN
3,1,165000,1948,232  HARRIS ST, MADISON, TN
2,1,85000,1944,733  WALNUT ST, MADISON, TN
3,2,142000,1971,1205  BLACKFOOT CT, MADISON, TN
4,3,425000,1940,1013  FALLS AVE, MADISON, TN
3,2,126000,1990,1524  JOE PYRON DR, MADISON, TN
2,1,131000,1967,315  AURORA AVE, MADISON, TN
3,2.5,190000,1960,617  RONNIE RD, MADISON, TN
3,2,97900,1989,917  HERITAGE VIEW CT, MADISON, TN
4,2,191000,1963,327  WESTCHESTER DR, MADISON, TN
2,1,110000,1983,305  SARVER AVE, MADISON, TN
3,2,185000,1953,715  BROOKS AVE, MADISON, TN
3,2,75000,1979,737  CEDARCREST AVE, MADISON, TN
3,2,87000,1951,130  RIO VISTA DR, MADISON, TN
2,1,100000,1955,910  BEAUMONT DR, MADISON, TN
3,1,89900,1940,207  ROBINWOOD AVE, MADISON, TN
2,1,77900,1940,312  HARRINGTON AVE, MADISON, TN
2,1,110000,1950,235  ROBINWOOD AVE, MADISON, TN
3,1,66350,1948,635  CHERYL AVE, MADISON, TN
4,1,149900,1949,627  BLACKSTONE AVE, MADISON, TN
3,2,72500,1986,308  MANZANO RD, MADISON, TN
3,2,72500,1986,310  MANZANO RD, MADISON, TN
3,2,189000,1953,717  COGGIN PASS, MADISON, TN
3,2,129000,1966,644  CANTON PASS, MADISON, TN
3,1,106000,1967,621  CANTON PASS, MADISON, TN
2,1,173500,1955,1216 A  BERWICK TRL, MADISON, TN
3,1.5,109900,1988,201  NAWAKWA TRL, MADISON, TN
2,1,80500,1989,1453  OCOEE TRL, MADISON, TN
3,1,139900,1955,814  TUCKAHOE DR, MADISON, TN
3,1.5,195000,1958,611  HAMBLEN DR, MADISON, TN
3,2,170000,1969,419  NORTHSIDE DR, MADISON, TN
3,1,100000,1962,200  AURORA AVE, MADISON, TN
3,2,125000,1998,408  MONTICELLO AVE, MADISON, TN
3,1.5,190500,1958,415  HAMBLEN DR, MADISON, TN
3,1,90200,1955,1038  HIGHLAND CIR, MADISON, TN
3,1,229900,1945,116  W MARTHONA RD, MADISON, TN
3,2,40800,2015,336  ANDERSON LN, MADISON, TN
3,2,127000,1940,926  SNOW AVE, MADISON, TN
3,1,124900,1967,516  ROOSEVELT AVE, MADISON, TN
3,1,91000,1976,1000  CHEYENNE BLVD, MADISON, TN
3,1,164500,1955,601  BARBARA DR, MADISON, TN
3,2,105000,1948,1204  BARRY DR, MADISON, TN
4,1,403325,1940,405  BLUE GRASS AVE, MADISON, TN
2,1,77500,1948,160  HARRINGTON AVE, MADISON, TN
3,1,130200,1948,249  MADISON BLVD, MADISON, TN
3,1,20000,1956,224  RANDY RD, MADISON, TN
3,2,77000,1950,830  DENSON AVE, MADISON, TN
2,1,76000,1986,633  CENTER ST, MADISON, TN
3,2,160700,1952,810  NIX PASS, MADISON, TN
3,2,161000,1973,1292  CHEYENNE BLVD, MADISON, TN
4,2,179900,1975,488  CANTON PASS, MADISON, TN
3,3,437500,1997,1554  NEELYS BEND CT, MADISON, TN
3,2.5,80000,1956,1600  HUDSON RD, MADISON, TN
3,1,132900,1955,1015  WESTCHESTER DR, MADISON, TN
3,1.5,125000,1961,708  VANOKE DR, MADISON, TN
2,1.5,147500,1961,815  HAMBLEN DR, MADISON, TN
3,2,139900,1979,232  SLAYTON DR, MADISON, TN
4,2,236000,1960,2112  PAULA DR, MADISON, TN
4,3,215000,1967,401  NORTHSIDE DR, MADISON, TN
5,3,372000,1972,412  NESBITT LN, MADISON, TN
3,3,265000,1989,536  RONNIE RD, MADISON, TN
3,1.5,179000,1940,113  W MARTHONA RD, MADISON, TN
2,1,83000,1950,1005  PIERCE RD, MADISON, TN
3,2,125000,2000,916  AMQUI CT, MADISON, TN
2,1,96000,1955,705  BIXLER AVE, MADISON, TN
3,1,87000,1946,236  MYATT DR, MADISON, TN
2,1.5,144500,1953,119  LARCHMONT DR, MADISON, TN
3,1,104000,1937,342  MAPLE ST, MADISON, TN
2,1,78000,1935,506  E MAPLE ST, MADISON, TN
3,1.5,163900,1959,1009  S GRAYCROFT AVE, MADISON, TN
3,2,187000,1953,1019  S GRAYCROFT AVE, MADISON, TN
3,1.5,174000,1956,1012  SAUNDERS AVE, MADISON, TN
4,2.5,198500,1956,1021  S GRAYCROFT AVE, MADISON, TN
4,4,525000,1925,1020  GIBSON DR, MADISON, TN
3,2,175000,1965,207  FREDA VILLA, MADISON, TN
3,2,190000,1972,1607  SAUNDERS AVE, MADISON, TN
3,2,135000,1948,406  LANIER DR, MADISON, TN
2,1,116000,1948,645  CARMEL AVE, MADISON, TN
3,2,123000,1948,451  LANIER DR, MADISON, TN
3,1,85000,1948,641  NEELYS BEND RD, MADISON, TN
3,1,152000,1956,224  RANDY RD, MADISON, TN
3,2,20488,1945,324  MADISON BLVD, MADISON, TN
3,2,127000,1986,1108  SIOUX TER, MADISON, TN
3,1,165000,1953,712  COGGIN PASS, MADISON, TN
3,1,113300,1966,601  CANTON PASS, MADISON, TN
3,2,229900,1971,1717  HUDSON RD, MADISON, TN
3,2,125000,1995,1529  MOHAWK TRL, MADISON, TN
3,1.5,239900,1962,714  VANOKE DR, MADISON, TN
2,2,184000,1958,601  TUCKAHOE DR, MADISON, TN
4,2,199900,1960,252  LIBERTY LN, MADISON, TN
3,2.5,230000,1969,122  CAMPBELL CT, MADISON, TN
3,2,128000,1979,1137  NELSON DR, MADISON, TN
3,2.5,175000,1968,115  TWIN HILLS DR, MADISON, TN
4,3,245000,1964,2117  PAULA DR, MADISON, TN
3,1,92000,1963,204  ALTA LOMA RD, MADISON, TN
3,1,127900,1950,104  ALTA LOMA RD, MADISON, TN
3,1,91500,1970,1417  FLORENCE AVE, MADISON, TN
3,1,58000,1963,125  ODETTE ST, MADISON, TN
4,2,158000,1958,1001  N GRAYCROFT AVE, MADISON, TN
3,2.5,36000,2016,707  E CAMPBELL RD, MADISON, TN
3,3,250000,1983,1039  HIGHLAND CIR, MADISON, TN
3,2,140000,1988,522  AMQUIWOOD CT, MADISON, TN
2,1.5,55000,1984,244  NESBITT LN, MADISON, TN
4,3,235000,1955,501  OLD HICKORY BLVD, MADISON, TN
2,1,138600,1959,411  WESTCHESTER DR, MADISON, TN
3,2,100000,1938,209  W MARTHONA RD, MADISON, TN
3,1.5,145000,1956,909  SNOW AVE, MADISON, TN
3,2,166900,1969,625  MAY CT S, MADISON, TN
3,1,144900,1968,760  MAY DR, MADISON, TN
3,2,110000,1955,504  ANDERSON LN, MADISON, TN
6,2,145000,1967,634  ANDERSON LN, MADISON, TN
3,1,59000,1972,649  ROOSEVELT AVE, MADISON, TN
3,1,125000,1957,920  ANDERSON LN, MADISON, TN
2,1,60750,1964,313  LOVELL ST, MADISON, TN
4,2,93900,1979,311  KATE ST, MADISON, TN
4,2,72900,1963,129  MYATT DR, MADISON, TN
2,1,10000,1935,223  FOREST PARK RD, MADISON, TN
2,1,100000,1950,237  HILLCREST DR, MADISON, TN
3,1,104900,1950,117  RIO VISTA DR, MADISON, TN
3,2,40500,1978,213  WARRIOR RD, MADISON, TN
3,1.5,156500,1955,225  BEVERLY DR, MADISON, TN
2,1,124000,1955,603  CHADWELL DR, MADISON, TN
3,1.5,128000,1955,801  BARBARA DR, MADISON, TN
2,1,95000,1963,641  GIBSON DR, MADISON, TN
3,1.5,250000,1955,206  DUE WEST AVE, MADISON, TN
3,2,210000,2008,1119  GIBSON DR, MADISON, TN
3,2,256100,1959,208  WELLINGTON DR, MADISON, TN
3,2,125000,1940,341  NEELYS BEND RD, MADISON, TN
3,2,120000,1997,337  NEELYS BEND RD, MADISON, TN
6,2,137000,1960,257  MADISON BLVD, MADISON, TN
3,1,143000,1956,814  GALLAVISTA AVE, MADISON, TN
4,2.5,137000,1960,259  MADISON BLVD, MADISON, TN
2,2,87000,1945,428  EMMITT AVE, MADISON, TN
2,1,72000,1954,933  DENSON AVE, MADISON, TN
4,2,225000,1958,1013  BERWICK TRL, MADISON, TN
4,2,160000,1970,1252  SHAWNEE RD, MADISON, TN
3,1.5,99500,1988,622  BRENTMEADOW CIR, MADISON, TN
3,2,96500,1989,613  BRENTMEADOW CIR, MADISON, TN
2,2,234000,1948,1345  PAWNEE TRL, MADISON, TN
1,1,133500,1935,1604  NEELYS BEND RD, MADISON, TN
3,2,115000,1994,1519  MOHAWK TRL, MADISON, TN
3,2,120000,1991,1438  OCOEE TRL, MADISON, TN
2,1,102000,1955,917  WESTCHESTER DR, MADISON, TN
3,2,239944,1960,205  FOXBORO DR, MADISON, TN
3,1.5,190550,1963,119  PORT DR, MADISON, TN
3,1.5,144000,1958,817  E CAMPBELL RD, MADISON, TN
2,2,100000,1983,209  NELSON CT E, MADISON, TN
3,2,162000,1977,313  SLAYTON DR, MADISON, TN
2,2,100000,1983,211  NELSON CT E, MADISON, TN
3,2.5,280000,1995,740  FALCON DR, MADISON, TN
3,2,220000,1957,218  LINDA LN, MADISON, TN
2,1,71500,1950,101  PEGGY ST, MADISON, TN
3,2,124000,1999,120  SHANNON AVE, MADISON, TN
3,1,112000,1935,209  GARNER AVE, MADISON, TN
3,1,111000,1955,209  MYATT DR, MADISON, TN
3,1,90000,1945,130  VANDIVER DR, MADISON, TN
2,1,95000,1940,229  HICKORY ST, MADISON, TN
3,1,145000,1956,200  RANDY RD, MADISON, TN
2,1,99750,1955,121  RANDY RD, MADISON, TN
4,2,113000,1960,115  EAGAN CIR, MADISON, TN
3,2,155000,1958,708  BARBARA DR, MADISON, TN
3,1,105000,1961,116  E PALESTINE AVE, MADISON, TN
2,1,117500,1948,603  CARMEL AVE, MADISON, TN
2,1,83500,1948,648  CARMEL AVE, MADISON, TN
4,2,139900,2015,509  LANIER DR, MADISON, TN
2,1,88000,1952,614  NEELYS BEND RD, MADISON, TN
2,1,122500,1948,579  NEELYS BEND RD, MADISON, TN
3,2,184900,2007,714  TAHLENA AVE, MADISON, TN
3,2,128500,1988,1557  MEADOW BEND DR, MADISON, TN
3,2,155000,1971,1238  APACHE LN, MADISON, TN
3,3,192900,1973,1260  CHEYENNE BLVD, MADISON, TN
3,3,189000,1994,749  JESSICA TAYLOR DR, MADISON, TN
3,1,77000,1940,612  NAWAKWA TRL, MADISON, TN
1,1,50000,1960,1534  MOHAWK TRL, MADISON, TN
3,2,22500,2016,1540  MOHAWK TRL, MADISON, TN
3,2,22500,2016,1542  MOHAWK TRL, MADISON, TN
2,1,113750,1989,1453  OCOEE TRL, MADISON, TN
3,2,107850,1990,1439  MOHAWK TRL, MADISON, TN
2,1,81500,1956,1009  WESTCHESTER DR, MADISON, TN
2,1,142900,1952,909  DUE WEST AVE N, MADISON, TN
3,2,150000,1963,200  CUMBERLAND HILLS DR, MADISON, TN
3,1,136000,1958,828  APPLE VALLEY RD, MADISON, TN
3,1,144000,1958,1019  N GRAYCROFT AVE, MADISON, TN
4,3,245000,1964,2117  PAULA DR, MADISON, TN
4,3,245000,1964,2117  PAULA DR, MADISON, TN
4,2.5,300000,1965,313  TWIN HILLS DR, MADISON, TN
3,1,113200,1940,701  E CAMPBELL RD, MADISON, TN
3,3,157000,1988,508  AMQUIWOOD CT, MADISON, TN
3,2,167900,1954,316  ARCHWOOD DR, MADISON, TN
3,2.5,11000,2016,0  DELAWARE AVE, MADISON, TN
3,2,124900,1978,808  FAWN LN, MADISON, TN
3,2,191000,1952,421  CHADWELL DR, MADISON, TN
2,1,158000,1963,641  GIBSON DR, MADISON, TN
3,1.5,194500,1956,901  FAIROAKS DR, MADISON, TN
2,1,62000,1945,222  EMMITT AVE, MADISON, TN
4,2,247200,1945,445  NEELYS BEND RD, MADISON, TN
2,1,159900,1944,733  WALNUT ST, MADISON, TN
2,1,114000,1947,714  CHERYL AVE, MADISON, TN
3,1.5,145828,1976,1049  MALLOW DR, MADISON, TN
4,3.5,250000,1940,413  E PALESTINE AVE, MADISON, TN
3,1,96000,1958,629  KINSEY BLVD, MADISON, TN
3,2,187900,1971,1204  CHEYENNE CT, MADISON, TN
3,2,158000,1988,1516  JOE PYRON DR, MADISON, TN
3,2,135000,1988,1505  OCOEE TRL, MADISON, TN
2,1,145000,1957,1038  WESTCHESTER DR, MADISON, TN
3,2,160000,1963,202  PORT DR, MADISON, TN
3,2,145000,1979,229  SLAYTON DR, MADISON, TN
2,1.5,96000,1987,1119  N GRAYCROFT AVE, MADISON, TN
3,2,180000,1959,930  WOODS LAKE DR, MADISON, TN
3,1,75000,1958,1037  HIGHLAND CIR, MADISON, TN
3,2.5,191000,1982,104  DONNA DR, MADISON, TN
2,1,520000,1948,1237  PIERCE RD, MADISON, TN
5,2.5,167500,1925,809 A  CEDARCREST AVE, MADISON, TN
2,1,87500,1950,730  DELAWARE AVE, MADISON, TN
3,1,81000,1966,608  FARVIEW DR, MADISON, TN
3,1,108000,1970,536  SINGER DR, MADISON, TN
4,2,149800,1951,212  MAY DR, MADISON, TN
2,1,520000,1948,325  HICKORY ST, MADISON, TN
2,1,55000,1935,232  ELM ST, MADISON, TN
3,1,165500,1958,241  LANIER DR, MADISON, TN
2,1,100000,1955,109  RANDY RD, MADISON, TN
3,2,149000,2009,1025  NEW PROVIDENCE PASS, MADISON, TN
4,2,178400,1955,613  BARBARA DR, MADISON, TN
2,1,129900,1954,118  E PALESTINE AVE, MADISON, TN
2,1,70000,1950,102  BERKLEY DR, MADISON, TN
3,1,148000,1953,1218  ARGLE AVE, MADISON, TN
2,2,194200,1981,427  BEECH AVE, MADISON, TN
3,2,78750,1940,305  HARRINGTON AVE, MADISON, TN
3,1,85000,1963,327  NEELYS BEND RD, MADISON, TN
2,1,105000,1957,726  IDLEWILD DR, MADISON, TN
2,1,520000,1945,417  LANIER DR, MADISON, TN
3,1.5,140000,1948,407  LANIER DR, MADISON, TN
2,1,520000,1950,1136  GOLDILOCKS ST, MADISON, TN
2,1,520000,1950,1137  GOLDILOCKS ST, MADISON, TN
2,1,520000,1946,1125  PETER PAN ST, MADISON, TN
3,3,190000,1991,412  SORENSEN WAY, MADISON, TN
4,3.5,360000,1976,653  HIDDEN ACRES DR, MADISON, TN
3,2.5,144330,1956,1008  WESTCHESTER DR, MADISON, TN
3,2,230500,1962,705  VANOKE DR, MADISON, TN
3,2,229900,1967,227  FOXBORO DR, MADISON, TN
3,3,112000,1983,1113  NELSON DR, MADISON, TN
3,1.5,130000,1960,1900  SPRING BRANCH DR, MADISON, TN
3,2,120000,1988,412  AMQUIWOOD CT, MADISON, TN
3,1.5,150000,1950,305  E MARTHONA RD, MADISON, TN
3,1.5,130000,1955,102  DONNA DR, MADISON, TN
3,2,225000,1948,515  ANDERSON LN, MADISON, TN
3,2,124900,1964,612  FARVIEW DR, MADISON, TN
3,1,143900,1972,649  ROOSEVELT AVE, MADISON, TN
3,2,129500,2008,611  BIXLER AVE, MADISON, TN
3,2.5,50000,2016,0  DELAWARE AVE, MADISON, TN
2,1,95000,1953,246  DULING AVE, MADISON, TN
2,1,73500,1930,259  MAPLE ST, MADISON, TN
2,1,75000,1935,221  ELM ST, MADISON, TN
2,1,100000,1955,117  RANDY RD, MADISON, TN
3,1,78000,1955,602  CHADWELL DR, MADISON, TN
3,1,108700,1955,917  BEAUMONT DR, MADISON, TN
3,2,170000,1957,905  CHADWELL DR, MADISON, TN
3,2,205000,1966,1520  OAKLAND ACRES DR, MADISON, TN
2,1,66000,1957,730  IDLEWILD DR, MADISON, TN
3,1,50000,1948,705  BLACKSTONE AVE, MADISON, TN
3,2,247717,1949,643  BLACKSTONE AVE, MADISON, TN
3,2,183900,1969,1235  APACHE LN, MADISON, TN
3,2,129500,1989,903  TAMARACK  N, MADISON, TN
3,3,185000,1993,405  SORENSEN WAY, MADISON, TN
3,1,128900,1955,729  EVERGREEN TRL, MADISON, TN
3,1,133000,1964,617  NAWAKWA TRL, MADISON, TN
2,1,90000,1956,314  KEMPER DR S, MADISON, TN
3,1.5,208000,1967,222  FOXBORO DR, MADISON, TN
3,2.5,45000,1953,806  DUE WEST AVE N, MADISON, TN
3,2,90000,1958,1012  N GRAYCROFT AVE, MADISON, TN
2,1,117728,1959,1006  HIGHLAND CIR, MADISON, TN
3,2,160000,1960,104  MORNINGVIEW CT, MADISON, TN
3,1.5,175000,1960,624  RONNIE RD, MADISON, TN
3,2,160000,1985,357  NESBITT LN, MADISON, TN
3,2.5,254900,1955,601  OLD HICKORY BLVD, MADISON, TN
2,2,205000,1960,505  VANTREASE RD, MADISON, TN
3,2,222000,1957,403  LINDA LN, MADISON, TN
4,2,119900,1983,640  BIXLER AVE, MADISON, TN
3,1,138000,1965,612  FEDDERS DR, MADISON, TN
3,1,124000,1972,210  BECKLEA DR, MADISON, TN
2,1,80000,1940,224  HICKORY ST, MADISON, TN
2,2,133900,1951,334  LANIER DR, MADISON, TN
3,1.5,62000,1979,304  WARRIOR RD, MADISON, TN
3,1.5,155000,1960,1015  S GRAYCROFT AVE, MADISON, TN
3,2,259000,1950,204  DUE WEST AVE, MADISON, TN
3,2,180000,1935,113  SANITARIUM RD, MADISON, TN
2,3,432989,2010,1110  BERWICK TRL, MADISON, TN
3,2,153000,1952,713  NIX PASS, MADISON, TN
3,2,155000,1974,1253  SHAWNEE RD, MADISON, TN
2,1,137000,1954,804  CANTON PASS, MADISON, TN
3,1,136000,1958,805  EVERGREEN TRL, MADISON, TN
3,1,121000,1957,105  WESTCHESTER CT, MADISON, TN
2,2,187496,1955,808  TUCKAHOE DR, MADISON, TN
3,1,136000,1958,909  APPLE VALLEY RD, MADISON, TN
3,2,95000,1979,305  SLAYTON DR, MADISON, TN
2,2,107000,1984,511  MACFIE CT, MADISON, TN
3,2,148000,1986,117  OAK PARK LN, MADISON, TN
2,1,103000,1967,1408  BAIN DR, MADISON, TN
3,2,169500,1958,916  WOODS LAKE DR, MADISON, TN
3,1,149900,1959,1011  PRIM DR, MADISON, TN
3,2,180000,1956,203  DONNA DR, MADISON, TN
4,3,279000,1956,201  DONNA DR, MADISON, TN
3,1,180000,1965,610  GIBSON DR, MADISON, TN
4,2,50000,1940,1411  PIERCE RD, MADISON, TN
4,2,195000,1984,1321  PIERCE RD, MADISON, TN
4,2,195000,1984,1323  PIERCE RD, MADISON, TN
3,2,160100,2015,829  BIXLER AVE, MADISON, TN
3,1.5,152500,1967,533  ROOSEVELT AVE, MADISON, TN
1,1,62000,1950,322  CUMBERLAND AVE, MADISON, TN
3,2,130000,2002,131  RIO VISTA DR, MADISON, TN
3,1,75000,1940,326  MAPLE ST, MADISON, TN
3,3,230000,1940,240  LANIER DR, MADISON, TN
3,2,60000,1962,1016  NEW PROVIDENCE PASS, MADISON, TN
3,2,71250,1962,1016  NEW PROVIDENCE PASS, MADISON, TN
4,2,82000,1963,120  RIO VISTA DR, MADISON, TN
4,1,169900,1951,816  VANTREASE RD, MADISON, TN
2,1,85000,1950,920  VANTREASE RD, MADISON, TN
3,1.5,150000,1956,803  FAIROAKS DR, MADISON, TN
3,2,168000,1955,1110  SAUNDERS AVE, MADISON, TN
3,1.5,216500,1958,1113  SAUNDERS AVE, MADISON, TN
2,2,80000,1983,117  CASH LN, MADISON, TN
2,1,117000,1948,222  HARRIS ST, MADISON, TN
2,1,85000,1950,161  HARRINGTON AVE, MADISON, TN
2,1,134400,1958,229  RANDY RD, MADISON, TN
2,1,30000,1940,861  IDLEWILD DR, MADISON, TN
3,2,126000,2001,420  K C CT, MADISON, TN
2,1,70000,1984,1527  MEADOW BEND DR, MADISON, TN
3,2,165000,1993,740  JESSICA TAYLOR DR, MADISON, TN
4,2,90000,1962,1725  HUDSON RD, MADISON, TN
4,1.5,332000,1971,1425  NEELYS BEND RD, MADISON, TN
3,1,110000,1956,816  DUE WEST AVE N, MADISON, TN
3,2,155000,1959,305  SHEPHERD HILLS DR, MADISON, TN
4,2,350000,1966,171  WELWORTH ST, MADISON, TN
4,2,350000,1980,131  WELWORTH ST, MADISON, TN
4,2,350000,1966,162  WELWORTH ST, MADISON, TN
4,2,350000,1968,208  WELWORTH ST, MADISON, TN
3,1,88000,1969,210  EDGEMEADE DR, MADISON, TN
4,2,350000,1983,180  WELWORTH ST, MADISON, TN
3,1,130000,1958,913  WOODS LAKE DR, MADISON, TN
2,2,45000,1950,1012  HIGHLAND CIR, MADISON, TN
2,2,49000,1950,1012  HIGHLAND CIR, MADISON, TN
3,2,243000,1960,711  N GRAYCROFT AVE, MADISON, TN
3,1,225000,1955,632  OLD HICKORY BLVD, MADISON, TN
3,2,125000,1951,97  S GRAYCROFT AVE, MADISON, TN
4,4,139000,1980,110 A  SHANNON AVE, MADISON, TN
4,2,89000,1981,819 A  BROOKS AVE, MADISON, TN
3,2,75000,1948,300  MAY DR, MADISON, TN
3,1,122900,1968,305  BECKLEA DR, MADISON, TN
2,1,110000,1950,123  LARCHMONT DR, MADISON, TN
4,2.5,347750,1940,1017  S GRAYCROFT AVE, MADISON, TN
3,2,250000,1958,904  CHADWELL DR, MADISON, TN
